,ticker,model,accuracy,precision,F1,AUC
478,PKI.csv,Suuport Vector Machine,0.7947976878612717,0.7837837837837838,0.8033240997229917,0.9093582887700534
479,PKI.csv,Extra Trees Classifier,0.861271676300578,0.8595505617977528,0.864406779661017,0.941961898395722
480,PLD.csv,Suuport Vector Machine,0.8410404624277457,0.8225806451612904,0.8476454293628809,0.9410025062656642
481,PLD.csv,Extra Trees Classifier,0.8872832369942196,0.8736263736263736,0.8907563025210085,0.958830409356725
482,PM.csv,Suuport Vector Machine,0.7427745664739884,0.7359550561797753,0.7464387464387465,0.860035417153931
483,PM.csv,Extra Trees Classifier,0.8728323699421965,0.910828025477707,0.8666666666666667,0.9450198803835744
484,PNC.csv,Suuport Vector Machine,0.7976878612716763,0.7849462365591398,0.8066298342541436,0.9024064171122994
485,PNC.csv,Extra Trees Classifier,0.8641618497109826,0.8603351955307262,0.8676056338028169,0.9478609625668449
486,PNR.csv,Suuport Vector Machine,0.7601156069364162,0.8051948051948052,0.7492447129909365,0.848159663022766
487,PNR.csv,Extra Trees Classifier,0.861271676300578,0.8685714285714285,0.8636363636363636,0.9433022431718651
488,PNW.csv,Suuport Vector Machine,0.8092485549132948,0.7681159420289855,0.828125,0.924280413198275
489,PNW.csv,Extra Trees Classifier,0.8670520231213873,0.8502673796791443,0.8736263736263736,0.9463276836158192
490,PPG.csv,Suuport Vector Machine,0.7947976878612717,0.8054054054054054,0.8075880758807589,0.9020397208803006
491,PPG.csv,Extra Trees Classifier,0.9161849710982659,0.9378531073446328,0.9196675900277008,0.9708635265700483
492,PPL.csv,Suuport Vector Machine,0.7196531791907514,0.7122641509433962,0.756892230576441,0.8178118588773416
493,PPL.csv,Extra Trees Classifier,0.8439306358381503,0.8633879781420765,0.8540540540540541,0.9260754044327851
494,PRGO.csv,Suuport Vector Machine,0.7774566473988439,0.7589743589743589,0.7935656836461126,0.8639981273408239
495,PRGO.csv,Extra Trees Classifier,0.838150289017341,0.8630952380952381,0.8381502890173411,0.9253277153558053
496,PRU.csv,Suuport Vector Machine,0.7947976878612717,0.7921348314606742,0.7988668555240793,0.899515455304929
497,PRU.csv,Extra Trees Classifier,0.8583815028901735,0.8579545454545454,0.8603988603988603,0.9451963241436926
498,PSA.csv,Suuport Vector Machine,0.8786127167630058,0.8813559322033898,0.8813559322033898,0.9467121318490288
499,PSA.csv,Extra Trees Classifier,0.8930635838150289,0.9117647058823529,0.8933717579250722,0.9631932604553205
500,PSX.csv,Suuport Vector Machine,0.8439306358381503,0.7906976744186046,0.8629441624365481,0.9339979259358379
501,PSX.csv,Extra Trees Classifier,0.8872832369942196,0.8932584269662921,0.8907563025210083,0.9637707824574315
502,PVH.csv,Suuport Vector Machine,0.8179190751445087,0.8210526315789474,0.8319999999999999,0.9115494376363942
503,PVH.csv,Extra Trees Classifier,0.8554913294797688,0.8609625668449198,0.8655913978494624,0.9326842370320632
504,PWR.csv,Suuport Vector Machine,0.7601156069364162,0.748792270531401,0.7888040712468194,0.8554771505376344
505,PWR.csv,Extra Trees Classifier,0.8757225433526011,0.8823529411764706,0.8847184986595173,0.9516129032258064
506,PX.csv,Suuport Vector Machine,0.8497109826589595,0.9012345679012346,0.8488372093023256,0.9525931385687484
507,PX.csv,Extra Trees Classifier,0.8815028901734104,0.9075144508670521,0.8845070422535212,0.9589084695792013
508,PXD.csv,Suuport Vector Machine,0.8352601156069365,0.8087431693989071,0.8385269121813032,0.9289438502673797
509,PXD.csv,Extra Trees Classifier,0.884393063583815,0.891566265060241,0.880952380952381,0.9587065508021391
510,PYPL.csv,Suuport Vector Machine,0.7567567567567568,0.7314285714285714,0.7804878048780487,0.8785822021116139
511,PYPL.csv,Extra Trees Classifier,0.8175675675675675,0.8235294117647058,0.8235294117647058,0.9064628182275242
512,QCOM.csv,Suuport Vector Machine,0.7630057803468208,0.791907514450867,0.7696629213483146,0.8819940326527875
